_id/$oid,ID,OrgstructureID,E_COMPANY,E_BRANCH,E_UNIT,E_DIVISION,E_DEPARTMENT,E_TEAM,E_SECTION,E_COMPANY_CODE,E_BRANCH_CODE,E_UNIT_CODE,E_DIVISION_CODE,E_DEPARTMENT_CODE,E_TEAM_CODE,E_SECTION_CODE,SortID
5f0578fddc89b71bdcd05dd7,d5d24479-4035-415c-84c7-1a618a462ee2,54d7d90d-a3e6-4ad9-ae8d-6740d96ad8c8,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Xưởng In - Thêu,Bộ phận Cơ điện,,,PPG,,FC_HPH,830000,835000,,,3699830
5f0578fddc89b71bdcd05dd8,7cab34c4-fd40-445c-89c9-1a87c314c86c,63ecefa8-d929-4377-b21f-3e828cc9d0d3,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 1,Bộ phận thêu,,,PPG,,PY,FC_P01,P01900,,,3699518
5f0578fddc89b71bdcd05dd9,dd5083e5-04a5-4214-89a2-1a8ffaffba2d,f88673f6-0609-4432-8de9-d302d455c4e5,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận thời trang ,3D Ca A,,PPG,,PPJ,FC_280000,281400,281403,,3700631
5f0578fddc89b71bdcd05dda,e00c46c5-e476-4791-aab0-1a9b5e395a2e,51b8da15-fbc2-44aa-b704-72256dbf7b57,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Khối Nghiệp Vụ,Phòng Nhân sự & Tuyển dụng,BP Compliance,PPG,,PPJ,600000,620000,621000,621003,3699925
5f0578fddc89b71bdcd05ddb,51418338-827d-4819-bb29-1aa4d48077ab,f4070c88-c9e3-4658-968b-f291f79ecdca,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Chuyền may,Chuyền 06,,PPG,,PPJ,FC_500000,509000,509100,,3700863
5f0578fddc89b71bdcd05ddc,d69f1120-a06b-4fc5-b413-1ac46feaf10b,fd2553a5-ee57-4156-a3ed-ff4dbc4b42da,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Nhà máy Dệt 1,Xưởng Chuẩn bị sản xuất,Tổ Hồ mắc A,PPG,,VTJ,VTJÐN,581400,581420,5814221,3700974
5f0578fddc89b71bdcd05ddd,9f04860f-7c0f-4e05-b04c-1ac977f0e3b0,81c3dc69-1ef7-412d-9897-4e9489af0037,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI QUỐC TẾ PHONG PHÚ,Ngành Điện,,,,PPG,,FC_PPF,912000,,,,3699633
5f0578fddc89b71bdcd05dde,2636d835-b58b-4267-ab3f-1ad97eb89b75,0f644b17-9f89-4266-a233-12da037fda8f,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,,,,PPG,,PPJ,000000,,,,3699167
5f0578fddc89b71bdcd05ddf,452a2885-9317-44c0-8c16-1aeb62d28e1c,b1da1f4f-ec63-4fe2-b24c-e8dbe2edf787,PHONG PHÚ GROUP,,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,,Chuyền may,,Chuyền 7,PPG,,320000,,321000,,321007,3700793
5f0578fddc89b71bdcd05de0,212078a8-c37c-4530-921e-1afd065846bc,fb2a14c3-eb37-4796-b1b7-732aedce4690,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận Hoàn Tất,Bộ phận cắt chỉ,,PPG,,PPJ,FC_230000,231300,231313,,3699931
5f0578fddc89b71bdcd05de1,0b5f536a-12dc-44ba-a55b-411131c0e890,cec3e8a9-9142-4779-abdd-43aa3d1a42c4,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 2 (B1),Xưởng Hoàn tất,BP. Sửa hàng,PPG,,PPJ,600000,FC_633000,633006,633506,3699561
5f0578fddc89b71bdcd05de2,59e1e811-a4e7-4d4b-833b-4111e073bdbf,35125607-3e52-4fc9-8b92-af0ea8704b57,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Trung tâm hoàn tất Phú Yên,Khối sản xuất,BP. Đóng thùng,,PPG,,PY,FC_P05,P05002,P05402,,3700371
5f0578fddc89b71bdcd05de3,2df3bb7d-c558-412b-8fc1-414870ec203c,23b77868-c6a2-4412-abb6-8dba0af899fc,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy Wash Phú Yên,Bộ phận chất lượng,Thống kê,,PPG,,PY,FC_P04,596000,596005,,3700135
5f0578fddc89b71bdcd05de4,361bbe3e-569b-4db9-88b0-41514ed89d93,445ad336-80f0-4abd-a2f9-3ebd71313318,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hà Nội - Công ty Cổ phần Vinatex quốc tế,Phòng Tài chính kế toán,,,PPG,,VTJ,VTJHN,920002,,,3699519
5f0578fddc89b71bdcd05de5,c0ed3970-4c5b-42fe-abb7-419dc62e2445,bdd00f0e-d791-4968-a25c-08ecba236d01,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng Xử lý hàng tồn kho,BP. Kiểm soát sản xuất,,,PPG,,PPJ,810000,810001,,,3699089
5f0578fddc89b71bdcd05de6,777b9b39-df1e-4343-a0c3-41b1236ade95,85789254-b775-4557-8d06-7219b83f81fb,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Chuyền may,Chuyền 02,PPG,,PPJ,340000,FC_470000,471000,471002,3699924
5f0578fddc89b71bdcd05de7,d29f624a-1678-49ed-a943-41cf76ed1ddf,f0df4222-f9b9-4d70-bec6-efa9494ddb78,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận HCNS - Kế Toán,,,PPG,,PPJ,FC_280000,280200,,,3700840
5f0578fddc89b71bdcd05de8,fdf8b1e5-2d89-4157-8ea0-41d54af825c1,0b369827-d5ff-4257-9d1c-1899489916a5,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,P.Kỹ Thuật,May mẫu,,PPG,,PY,FC_P03,P04200,P04202,,3699215
5f0578fddc89b71bdcd05de9,cdd052c2-0667-4033-ae0c-41dd66ff9d7e,e159235b-ca41-4659-9dab-26e87ac38d72,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy May,BP. Hoàn Tất,BP. Đóng Thùng và Gấp Xếp,,PPG,,FC_VIT,FC_VIT_11000,V11007,V11404,,3699322
5f0578fddc89b71bdcd05dea,308b10c3-6d17-473b-9665-4227d63b6932,fdc90a14-7e06-4c57-b2d0-9dec7535a063,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ THÀNH CHÂU,,Bộ phận Thời trang,QLTT,,PPG,,TIC,,T60000,T60001,,3700253
5f0578fddc89b71bdcd05deb,82bbfc15-8b97-4049-a229-423382a4cded,4cb1bc4c-4dfc-4c57-972e-3fdb2cef4570,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,Chuyền may,Chuyền 9,,PPG,,PPJ,FC_410000,411000,411011,,3699530
5f0578fddc89b71bdcd05dec,37e2c75a-4c56-403f-990c-42449bb9f622,e4cd16ab-d56c-4bd5-bfce-a118d237d51a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh công ty CPQT Phong Phú  - Nhà máy may xuất khẩu Phong Phú Nha Trang,Chuyền may,Chuyền 14,,PPG,,PPJ,300000,301000,301002,,3700268
5f0578fddc89b71bdcd05ded,3dee94ed-24ca-4eba-915c-4250db9d67ac,b65371a1-cb8e-414d-92de-f99e49068ec9,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng B,Trung tâm Hoàn tất,Bộ phận sửa hàng - tái chế,PPG,,PPJ,340000,FC_470000,471300,471305,3700922
5f0578fddc89b71bdcd05dee,8487052e-c6dd-450c-88bc-4279adfa45ed,c8fec1b4-38d5-4ab7-b2b6-2c30e35f97fb,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận Lean B,,,PPG,,PPJ,FC_230000,231600B,,,3699367
5f0578fddc89b71bdcd05def,a468e98a-29e1-4413-be43-428b2a454f89,b18a98a7-ec6c-482d-825e-b6204c25e04a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy May Xuất khẩu Phong Phú Đà Nẵng A,Bộ phận Kho,,PPG,,PPJ,340000,FC_310000,310700,,3700421
5f0578fddc89b71bdcd05df0,7c691797-bade-4d96-94be-42c4ef987543,d4e086f6-1396-48d0-b5d2-b2ccc016ecca,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng may mẫu PPJ Long An,,,,PPG,,PPJ,FC_530000,,,,3700397
5f0578fddc89b71bdcd05df1,835facb3-a891-4f25-893a-42d916200db4,4c3c095f-3237-4b26-8ebb-bbf2e88e3fca,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Công ty CPQT Phong Phú - Chi Nhánh Phú Yên,Bộ phận Cơ điện,,,PPG,,PPJ,540000,540009,,,3700462
5f0578fddc89b71bdcd05df2,afa80aa0-0592-4800-8cd7-42d965f7d47c,388fab87-2105-47b2-8a86-ba30d98b0626,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Chuyền may,Chuyền 03,,PPG,,PPJ,FC_500000,509000,509050,,3700450
5f0578fddc89b71bdcd05df3,ea769758-022e-4445-b43f-42fb5759762d,5eb35fa0-d881-48fe-b600-e937c71db645,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Khối Văn Phòng,Nhóm Kinh Doanh 10,,,PPG,,PPJ,000000,500000,,,3700795
5f0578fddc89b71bdcd05df4,1a86664b-b6c4-4c3a-8bc5-433591884b04,365b06e3-73d3-4930-b03b-e9872918cddb,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 2 (B1),BP. Quản lý chất lượng (BP.QC),,PPG,,PPJ,600000,FC_633000,633007,,3700798
5f0578fddc89b71bdcd05df5,dc1c3194-2147-48d0-9e9e-436563e94a52,b722621b-f0f0-4e1f-a61a-edd630ec48e1,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy May Xuất Khẩu Phong Phú - Quảng Trị,Quản lý sản xuất,,,PPG,,PPJ,FC_410000,411300,,,3700825
5f0578fddc89b71bdcd05df6,56a716cf-b21a-4dfc-bb61-436c545e8b9b,55adf450-c926-402f-9481-f6672ee71f0b,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,Phòng Kinh Doanh,,,,PPG,,FC_VTF,932001,,,,3700904
5f0578fddc89b71bdcd05df7,3ebaed86-325b-4a2f-8b3f-4380e64e0ba3,7a56002d-6899-4661-bff4-e3f68b1e0dff,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà máy Wash Đà Nẵng B ( Wrinkle Free),"Bộ phận QA, QC",QC WF,PPG,,PPJ,340000,FC_460000,460600,460602,3700763
5f0578fddc89b71bdcd05df8,d5cf3ada-f9c4-4c6e-b264-439d2cff0eeb,09765047-f493-4c56-b427-2d24a4755edd,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận Cơ điện - Bảo Trì,Xử lý nước thải,,PPG,,PPJ,FC_280000,280600,280603,,3699370
5f0578fddc89b71bdcd05df9,bbcdaa6a-a922-4ac6-9e6b-439ec169dda3,d9348868-4493-4061-89b7-c6814f4e3b23,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Chuyền may,Chuyền 11,,PPG,,PPJ,FC_500000,509000,509080,,3700540
5f0578fddc89b71bdcd05dfa,d7ce068d-93d4-4929-b9bc-43b6b1631770,4d59bc6d-f91e-4323-8603-e50c616c0058,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,,,,,PPG,,FC_VIT,,,,,3700772
5f0578fddc89b71bdcd05dfb,f2a9a853-73c2-4f62-838d-43f3b5493e67,a56cc8da-6543-44d7-8cc1-f2d14bf056b9,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận thời trang ,Handsand,HS7,PPG,,PPJ,FC_270000,271400,271413,2714136,3700868
5f0578fddc89b71bdcd05dfc,e0c3ee94-786b-4144-b05c-445930b92639,0f3ee581-9fb9-4d5c-b559-f3cc34bd3bf9,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận Bắn màu,Bắn màu A,,PPG,,PPJ,FC_270000,270900,270901,,3700885
5f0578fddc89b71bdcd05dfd,1a8afa4f-0d45-4cd0-bb1c-445b5fdf242b,9b731125-c26a-469b-90a6-8c99c2a8d8d6,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận thời trang ,Pilot Ca A,,PPG,,PPJ,FC_280000,281400,281409,,3700122
5f0578fddc89b71bdcd05dfe,9cc98f0c-6687-413b-8c96-4477b38607c1,0b113a29-800a-4538-ab78-cbdb25aecfa8,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),Xưởng May,Chuyền 10,PPG,,PPJ,600000,FC_634000,634004,634114,3700574
5f0578fddc89b71bdcd05dff,32326d43-0090-41c1-a89a-448bd0ff59cf,de08ad2b-def6-4c1f-bd19-235b267242c7,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận thêu ,Bộ phận thêu,Ca Thêu 2,PPG,,PPJ,FC_230000,451101,451000,451002,3699297
5f0578fddc89b71bdcd05e00,962bfd4b-8df6-4f0f-8fb8-44c0414c81a2,afd808c6-4add-448c-8db6-5e6c8bbd45d6,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Bộ phận Purchasing,,PPG,,PPJ,340000,390001,344000,,3699757
5f0578fddc89b71bdcd05e01,63b300eb-056c-463a-af93-4504076a155b,51882c8b-40ac-46d4-bb1d-df3f08e89c70,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 02,Chuyền may,,PPG,,VTJ,FC_290000,292001,292021,,3700733
5f0578fddc89b71bdcd05e02,13221b03-4161-42d5-b656-4510dfd5182d,63030628-d09c-46cc-b6b9-6797a2bdf197,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Bộ phận Hoàn Tất,Bộ phận đóng thùng,,PPG,,PPJ,FC_230000,231300,231305,,3699831
5f0578fddc89b71bdcd05e03,449cb978-03ff-45de-a2ba-452584ad73a1,4002766f-ae63-4892-add4-2e6d1dd89087,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Phòng Phát triển sản phẩm,,,PPG,,VTJ,VTJÐN,580800,,,3699375
5f0578fddc89b71bdcd05e04,4110871d-6854-4736-a7ad-452901ec7b71,bf5fde33-3fa4-4627-a19e-5d5a6ee447a2,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Văn phòng Chi nhánh Đà Nẵng,Bộ phận IE,,PPG,,PPJ,340000,390001,340010,,3699746
5f0578fddc89b71bdcd05e05,5954d1d5-2589-4882-9fd6-454a54b4f434,77799b96-8123-4694-b306-4f8252bf0139,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy Wash Phú Yên,Bộ phận kỹ thuật,Quản lý mẫu + Quy trình,,PPG,,PY,FC_P04,592000,592001,,3699642
5f0578fddc89b71bdcd05e06,32164042-5d08-48f9-b269-456f1567249c,bcfedf06-a6b3-49be-83a3-d91f9b74c15a,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),BP Nghiệp Vụ,Ban Giám đốc,PPG,,PPJ,600000,FC_634000,634001,631017,3700682
5f0578fddc89b71bdcd05e07,cb22c669-8f74-4b1e-b959-45bca9bace4f,77c4d109-a125-4569-8cec-650b5f46fdfa,PHONG PHÚ GROUP,,Nhà máy may Thun Xuất Khẩu Phong Phú Sài Gòn,,Chuyền may,,Chuyền 9,PPG,,320000,,321000,,321009,3699811
5f0578fddc89b71bdcd05e08,13e76cf9-7f1d-4358-b962-45c0c18c2e05,56e5030a-7f70-4517-a560-f20ca5c9bff8,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy may Jeans Xuất Khẩu,Quản lý sản xuất B,,,PPG,,PPJ,FC_230000,230800B,,,3700855
5f0578fddc89b71bdcd05e09,b416769b-bd6a-4327-86a6-45d4c448b19a,8f9f0224-3ac1-445b-8e1b-31aecb97b54e,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh thành phố Đà Nẵng - Công ty CPQT Phong Phú,Nhà Máy Wash Đà Nẵng A,Bộ phận Quản lý chất lượng ( BP. QC ) ,QC thành phẩm,PPG,,PPJ,340000,FC_390000,391200,391202,3699400
5f0578fddc89b71bdcd05e0a,6ad72154-5e12-4dd1-a02a-45e6524bec27,a54c87da-76e8-4e56-b142-9c556e7be64a,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng HCNS,,,PPG,,PY,FC_P02,P02200,,,3700240
5f0578fddc89b71bdcd05e0b,8d2deb46-2535-41b6-88c9-4605c527e850,147f5555-8aa2-46c4-8f54-b35a8a2e5e14,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh VTJ TP. Đà Nẵng,Nhà máy Dệt Khí,Xưởng Dệt,Quản lý,PPG,,VTJ,VTJÐN,582000,582500,582501,3700399
5f0578fddc89b71bdcd05e0c,be130fbb-3461-49c3-9298-46147f5faf33,c63e05df-5109-49b1-a6cc-8c9a34511340,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 2,Phòng HCNS,Kế toán,,PPG,,PY,FC_P02,P02200,P02202,,3700123
5f0578fddc89b71bdcd05e0d,11a9ce91-ada0-473f-800a-461590786ecf,154322cd-3679-4304-aeb8-b1ceff636560,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,Chuyền May,Chuyền 6,,PPG,,PY,FC_P03,P04700,P04713,,3700389
5f0578fddc89b71bdcd05e0e,bd002116-6653-444b-914d-463c291a3752,290997d3-b4a6-4bdf-b178-56f66c1e48e9,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,Chuyền May,Chuyền 1,,PPG,,PY,FC_P03,P04700,P04720,,3699698
5f0578fddc89b71bdcd05e0f,e31a0e54-85a3-405e-877d-464774e8a3f7,9e6ee111-1b2a-4190-8c64-eb33c6c5e65e,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy May Xuất khẩu Phong Phú Phú Yên 3,Bộ phận Hoàn tất,,,PPG,,PY,FC_P03,P04800,,,3700813
5f0578fddc89b71bdcd05e10,67c861d6-94a1-450f-aea2-46c5794ce409,e243f699-5255-406f-95e0-9ccb576fcd87,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Trung tâm hoàn tất Phong Phú Linh Trung,Bô phận Hoàn tất,Bộ phận hoàn thành,,PPG,,PPJ,FC_480000,480007,480047,,3700244
5f0578fddc89b71bdcd05e11,269e963f-f8da-4db8-b19d-46c67dc0739b,51110005-257f-4f74-a8cf-aeb315c9a997,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN ĐẦU TƯ QUỐC TẾ PHONG PHÚ - PHÚ YÊN,Nhà máy Wash Phú Yên,Bộ phận thời trang,Thống kê,,PPG,,PY,FC_P04,593000,594006,,3700365
5f0578fddc89b71bdcd05e12,6765fbce-a1fc-4cd3-992b-46e210416071,7625e00e-9a98-4adb-8f68-10e4b9bb2d1c,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Xưởng Xử lý hàng tồn kho,BP. Kiểm soát sản xuất,BP. Chất lượng,,PPG,,PPJ,810000,810001,813001,,3699154
5f0578fddc89b71bdcd05e13,049dfc92-8e52-4835-84ac-46e6cbfbd547,73b2272b-b9fe-4bdf-a99f-4433b62ce5b7,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Công ty Cổ phần Quốc tế Phong Phú - Tuyên Quang,Tổ Ủi,Ủi quần,,PPG,,PPJ,FC_500000,512000,512020,,3699565
5f0578fddc89b71bdcd05e14,c7b6a2e3-e9f9-4e0e-a3c7-46ec60e9bfdd,73b4c7fe-df54-4848-a949-7d5fdc23ab97,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận thời trang ,Handsand,HS1,PPG,,PPJ,FC_270000,271400,271413,2714130,3700000
5f0578fddc89b71bdcd05e15,ce989e5c-f6f4-4df3-9271-4714af1794a5,7f86eaa4-af7c-40d6-b76d-3d4fe162affd,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Wash Phong Phú,Bộ phận Cơ điện - Bảo Trì,,,PPG,,PPJ,FC_280000,280600,,,3699509
5f0578fddc89b71bdcd05e16,2ecbc6bb-4dc8-46c2-b496-47341886e645,a2b9d1dc-4b78-43e0-aa04-b99e424f399d,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Công ty Cổ phần Vinatex Hoàng Mai,Xưởng may 02,Chuyền may,Chuyền 01,PPG,,VTJ,FC_290000,292001,292021,291041,3700443
5f0578fddc89b71bdcd05e17,d9f1d4e7-5e31-47bc-a8fe-476ad21d186f,6b98fc3e-7821-4433-971a-93d63b720cdb,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,NM May 3 (B2),Xưởng May,Chuyền chuyên dùng,PPG,,PPJ,600000,FC_634000,634004,634185,3700183
5f0578fddc89b71bdcd05e18,4c7d5750-84c0-45ca-a664-4775cce2bb12,74b2f464-59b5-4927-b5da-dd2aca17216c,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Chi nhánh Long An - Công ty CPQT Phong Phú,Khối Nghiệp Vụ,Phòng Nhân sự & Tuyển dụng,BP. KSLĐ & Lương,PPG,,PPJ,600000,620000,621000,621002,3700713
5f0578fddc89b71bdcd05e19,7288f499-563a-4770-b092-477d11d6bb3a,b5811a39-b6d5-4aff-bcaf-86c6d13445d7,PHONG PHÚ GROUP,,CÔNG TY TNHH DỆT MAY VTJ TOMS,Nhà Máy May,VP Xưởng May,BP. QUẢN LÝ SX,,PPG,,FC_VIT,FC_VIT_11000,V11200,V11204,,3700079
5f0578fddc89b71bdcd05e1a,a9b6b5b7-f1c1-4d40-89ac-47886f3a7fab,e253b85d-87a7-4e86-a8be-731509b71339,PHONG PHÚ GROUP,,CÔNG TY CP QUỐC TẾ PHONG PHÚ,Nhà máy Thời Trang Phong Phú (Wash Linh Trung),Bộ phận thời trang ,3D,3D5,PPG,,PPJ,FC_270000,271400,271411,2714115,3699930
5f0578fddc89b71bdcd05e1b,ded36f7a-a525-476e-85ab-47a1618a15ab,2b25836d-d11e-4090-8724-33628ad11347,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN VINATEX QUỐC TẾ,Chi nhánh Hải Phòng - Công ty Cổ phần Vinatex Quốc tế,,,,PPG,,VTJ,FC_350000,,,,3699416
5f0578fddc89b71bdcd05e1c,d9d927ea-db4c-4050-b2f2-47cc926462ff,020eb17b-a2fa-4201-9fb5-5c642d5e7989,PHONG PHÚ GROUP,,CÔNG TY TNHH MTV DỆT VẢI VINATEX QUỐC TẾ,Hành chính nhân sự,Tạp vụ - Phục vụ,,,PPG,,FC_VTF,931000,931002,,,3699734
5f0578fddc89b71bdcd05e1d,223785be-cd49-48bf-9d6a-47cf36c75eb5,4b27845c-5241-4126-9303-4c27881ab161,PHONG PHÚ GROUP,,CÔNG TY CỔ PHẦN DỆT MAY PPJ HUẾ,Xưởng In - Thêu,Bộ phận IE,,,PPG,,FC_HPH,830000,834000,,,3699620
